stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
925167,,Route 105 | St-Clément,,45.5995654,-75.9008771,,,0,,,
925168,,Route 105 | de la Rivière,,45.5737569793712,-75.8708965906484,,,0,,,
925171,,Kingsmere | Notch,,45.5001317921858,-75.8145681878873,,,0,,,
925172,,Kingsmere | Notch,,45.5000380305769,-75.8144208482161,,,0,,,
925177,,Notch | Dunn (Arrêt de courtoisie),,45.4954965,-75.8140471,,,0,,,
925178,,Notch | Dunn (Arrêt de courtoisie),,45.495629,-75.8139401,,,0,,,
925179,,Notch | Bronson,,45.4929212,-75.8135613,,,0,,,
925180,,Notch | Bronson,,45.4929092,-75.8137157,,,0,,,
925181,,Notch | Tamarack (Arrêt de courtoisie),,45.490452,-75.8133872,,,0,,,
925182,,Notch | Tamarack (Arrêt de courtoisie),,45.4906172,-75.8131774,,,0,,,
925183,,Notch | de la Mine,,45.4880037,-75.8129469,,,0,,,
925184,,Notch | de la Mine,,45.4878438,-75.8124184,,,0,,,
925187,,De la Mine | Link,,45.4875729,-75.8098288,,,0,,,
925188,,De la Mine | Link,,45.4875036,-75.8098683,,,0,,,
925193,,De la Mine | Solitude,,45.4842475,-75.8071936,,,0,,,
925194,,De la Mine | Solitude,,45.4840447,-75.8070997,,,0,,,
925195,,De la Mine | Mike (Arrêt de courtoisie),,45.481778,-75.8016938,,,0,,,
925196,,De la Mine | Mike (Arrêt de courtoisie),,45.4816351,-75.8016358,,,0,,,
925201,,De la Mine | Marie-Burger,,45.4784306,-75.7940603,,,0,,,
925202,,De la Mine | Marie-Burger,,45.478392,-75.7941208,,,0,,,
925210,,de la Cité-des-Jeunes | Cégep Gabrielle-Roy,,45.459742,-75.766955,,,0,,,
925213,,Gamelin | St-Joseph,,45.4436906522523,-75.7330491661996,,,0,,,
925214,,Place Vincent Massey,,45.4427619658402,-75.7329241507211,,,0,,,
925217,,Gamelin | St-Joseph,,45.4438179001502,-75.7336630814961,,,0,,,
925218,,Lionel-Émond | Gamelin,,45.4435412198881,-75.7473192413979,,,0,,,
925219,,Old Chelsea | Scott,,45.5030172,-75.8115611,,,0,,,
925224,,Route 105 | Ditchfield,,45.5627123,-75.8434774,,,0,,,
925230,,Route 105 | Pine (Arrêt de courtoisie),,45.578989,-75.8769169,,,0,,,
925240,,Route 105 | Hammond (Arrêt de courtoisie),,45.5887633,-75.8894949,,,0,,,
925242,,Route 105 | Croissant (Arrêt de courtoisie),,45.59169,-75.891484,,,0,,,
925245,,Près du 1638 route 105 (Arrêt de courtoisie),,45.5935652,-75.8926024,,,0,,,
925246,,Près du 1638 route 105 (Arrêt de courtoisie),,45.5934581,-75.8927765,,,0,,,
